3.088914082904526404e-01	-1.325042946264253507e-01
6.768519898200571205e-01	-6.969667726759676274e-01
9.083979167337981053e-01	-1.018539335928433820e+00
1.034042993353660123e+00	-1.179325617554667138e+00
1.104045250327585714e+00	-1.268271220156413248e+00
-1.390906985409667174e+00	1.317993224725125589e+00
-1.390906985409667174e+00	1.311151255294222162e+00
-1.385522196411673068e+00	1.311151255294222162e+00
-1.351418532757713509e+00	1.300888301147866466e+00
-1.270646697787799484e+00	1.153785958383440446e+00
-9.601238655701381797e-01	8.185294562691667331e-01
-3.767717241207883538e-01	3.498545502522743544e-01
-9.855762589109275107e-02	1.651213756178784298e-01
2.963269006284702800e-01	-5.382164617103447901e-02
5.045387418842403049e-01	-2.830276221063031117e-01
5.296677572082179042e-01	-3.719732247080493881e-01
5.547967725321953925e-01	-4.335509495861811224e-01
6.481331151640918886e-01	-6.935457879605156917e-01
8.886536904078276011e-01	-1.069854106660210524e+00
9.317320023917817773e-01	-1.117747892676535182e+00
1.059172008677637722e+00	-1.244324327148250919e+00
1.231485256613441770e+00	-1.415373562920839268e+00
1.269178779599401619e+00	-1.480372272514422827e+00
1.306872302585361467e+00	-1.548791966823458655e+00
1.387644137555275714e+00	-1.685631355441529200e+00
-7.088337123304139231e-01	1.660091696270302508e+00
-7.590917429783690107e-01	1.660091696270302508e+00
-1.037305841208064683e+00	1.653249726839399081e+00
-1.067819645530023731e+00	1.653249726839399081e+00
-1.017561614882068532e+00	1.653249726839399081e+00
-8.344787889502760514e-01	1.653249726839399081e+00
-8.542230152762593232e-01	1.653249726839399081e+00
-9.062759755901954595e-01	1.649828742123947478e+00
-7.447323056503800665e-01	1.660091696270302508e+00
-4.521587700926954501e-01	1.413780796757774905e+00
-4.216449657707364018e-01	1.355624056595094773e+00
-3.857463724507703140e-01	1.037472478058080183e+00
-3.498477791308169937e-01	6.577431746429338588e-01
-2.098432651829658935e-01	3.738014432604368498e-01
5.655663505281839365e-01	-3.582892858462422558e-01
5.332576165402055368e-01	-5.943372312124143297e-01
2.963269006284702800e-01	-9.193307791803325690e-01
6.481331151640918886e-01	-1.059591152513855272e+00
8.096767851039072816e-01	-1.172483648123763711e+00
9.066029870678041780e-01	-1.206693495278281292e+00
9.532711583837460978e-01	-1.254587281294606171e+00
1.044812571349648778e+00	-1.340111899180900457e+00
1.136353984315551457e+00	-1.429057501782646566e+00
1.229690326947447954e+00	-1.518003104384392454e+00
1.337386106907333394e+00	-1.617211661132493816e+00
-9.062759755901954595e-01	1.502726399359520792e+00
-1.283211205449781733e+00	1.509568368790424886e+00
-1.394496844741655028e+00	1.512989353505876489e+00
-1.319109798769747988e+00	1.502726399359520792e+00
-1.064229786198023220e+00	1.519831322936779916e+00
-9.242252722501849149e-01	1.639565787977591782e+00
-8.452483669462645954e-01	1.345361102448739743e+00
-6.011379323705412503e-01	6.919530217974514397e-01
4.503674738874603040e-02	1.685423603333307263e-01
4.291516959123332642e-01	-6.750558503284156964e-02
5.296677572082179042e-01	-2.043449736509125314e-01
5.368474758722059370e-01	-2.419758055208821035e-01
4.937691638882517609e-01	-7.927543447086170536e-01
5.404373352042064482e-01	-9.159097944648808554e-01
7.450593171279760174e-01	-1.151957739831052985e+00
7.648035434539592892e-01	-1.169062663408311886e+00
8.707043937478381457e-01	-1.264850235440961423e+00
1.086095953667609137e+00	-1.453004394790808673e+00
1.104045250327585714e+00	-1.466688333652615972e+00
-1.193464722149885748e+00	1.434306705050485631e+00
-1.247312612129828580e+00	3.601175043986294400e-01
-1.247312612129828580e+00	1.430885720335034028e+00
-1.229363315469839124e+00	1.331677163586932222e+00
-9.960224588901042120e-01	1.160627927814343874e+00
-8.703773822702420837e-01	9.793157378954001624e-01
-5.006218710746438427e-01	5.311667401712180103e-01
-3.498477791308169937e-01	3.669594738295334779e-01
-8.958297756109803722e-02	2.574879629350766974e-01
5.691562098601715691e-01	-1.461882334882324552e-01
5.583866318641830251e-01	-3.240794386917243974e-01
6.194142405081138891e-01	-6.388100325132872737e-01
8.024970664399192488e-01	-1.052749183082951401e+00
9.784001737077235861e-01	-1.175904632839215314e+00
1.014298767027689729e+00	-1.193009556416474215e+00
1.066351727341625866e+00	-1.264850235440961423e+00
1.200971452291482722e+00	-1.446162425359905246e+00
1.270973709265408091e+00	-1.535108027961651134e+00
-1.355008392089701141e+00	1.331677163586932222e+00
-1.426805578729620549e+00	1.304309285863318069e+00
-1.426805578729620549e+00	1.300888301147866466e+00
-1.426805578729620549e+00	1.290625347001511214e+00
-1.460909242383592765e+00	1.290625347001511214e+00
-1.480653468709563381e+00	1.290625347001511214e+00
-1.414241071067638300e+00	1.283783377570608009e+00
-1.355008392089701141e+00	1.276941408139703915e+00
-1.450139664387604332e+00	1.198258759684313723e+00
-1.480653468709563381e+00	1.170890881960699570e+00
-1.254492330793816723e+00	1.030630508627176756e+00
-8.757621712682364112e-01	8.219504409846190018e-01
-6.298568070265064822e-01	5.756395414720912873e-01
5.401139571874073730e-02	3.088027336668534018e-01
5.655663505281839365e-01	2.335410699269142021e-01
5.781308581901662969e-01	3.512395643071148515e-02
7.091607238080227527e-01	-2.796066373908513980e-01
8.886536904078276011e-01	-5.361804910497341981e-01
8.958334090718156340e-01	-5.601273840578967489e-01
9.784001737077235861e-01	-9.980134276357234269e-01
1.113019898657580331e+00	-1.323006975603641555e+00
1.211741030287471155e+00	-1.500898180807133553e+00
-1.552450655349482789e+00	1.263257469277897060e+00
-1.426805578729620549e+00	1.263257469277897060e+00
-1.390906985409667174e+00	1.263257469277897060e+00
-1.480653468709563381e+00	1.270099438708800488e+00
-1.588349248669448821e+00	1.273520423424252312e+00
-1.554245585015489262e+00	1.259836484562445458e+00
-1.170130636491902187e+00	1.136681034806181989e+00
-1.067819645530023731e+00	9.656317990335933077e-01
-1.035510911542057988e+00	9.416849060254308679e-01
-5.975480730385408501e-01	6.577431746429338588e-01
-2.601012958309081857e-01	4.661680305776345068e-01
1.276035120246539756e-01	2.916978100895942783e-01
4.578705705682984961e-01	1.617003909024267438e-01
4.722300078962874403e-01	1.514374367560716306e-01
6.445432558320914884e-01	-9.348844870161496928e-03
6.912114271480460648e-01	-8.803149332555236517e-02
8.150615741019016092e-01	-3.001325456835621797e-01
8.886536904078276011e-01	-5.156545827570236940e-01
8.904486200738214174e-01	-5.635483687733483515e-01
8.904486200738214174e-01	-9.945924429202713801e-01
8.886536904078276011e-01	-1.028802290074789294e+00
1.118404687655574659e+00	-1.220377434140088369e+00
1.251229482939425042e+00	-1.326427960319093158e+00
1.384054278223275203e+00	-1.429057501782646566e+00
1.409183293547252802e+00	-1.449583410075357071e+00
-1.229363315469839124e+00	1.229047622123379480e+00
-1.319109798769747988e+00	1.222205652692476052e+00
-1.326289517433735909e+00	1.222205652692476052e+00
-1.390906985409667174e+00	1.225626637407927877e+00
-1.416036000733644773e+00	1.211942698546120356e+00
-1.121667535509966340e+00	1.259836484562445458e+00
-9.834579512281218516e-01	1.116155126513471041e+00
-6.262669476945059710e-01	6.782690829356440299e-01
-4.754928557506791220e-01	4.730100000085379341e-01
2.747877446365059595e-01	1.480164520406199447e-01
5.404373352042064482e-01	-6.750558503284156964e-02
-1.165069225510694112e-01	-9.487346275645576477e-02
6.553128338280800325e-01	-5.019706438952166172e-01
7.450593171279760174e-01	-6.627569255214497135e-01
8.437804487578668411e-01	-8.645950237331041510e-01
9.137827057317923218e-01	-1.028802290074789294e+00
9.766052440417297698e-01	-1.169062663408311886e+00
1.014298767027689729e+00	-1.258008266010057996e+00
1.026863274689671979e+00	-1.278534174302768500e+00
1.082506094335608626e+00	-1.353795838042707533e+00
1.195586663293488394e+00	-1.511161134953488805e+00
1.247639623607424531e+00	-1.583001813977976235e+00
-1.534501358689505990e+00	1.256415499846993633e+00
-1.532706429023512174e+00	1.256415499846993633e+00
-1.502192624701540469e+00	1.252994515131542030e+00
-1.480653468709563381e+00	1.252994515131542030e+00
-1.530911499357518357e+00	1.252994515131542030e+00
-1.678095731969344806e+00	1.256415499846993633e+00
-1.661941364975362045e+00	1.256415499846993633e+00
-1.552450655349482789e+00	1.246152545700637937e+00
-1.511167273031535085e+00	1.229047622123379480e+00
-7.447323056503800665e-01	3.738014432604368498e-01
9.888463736868875753e-02	5.907084943887398049e-02
9.170491870470065532e-02	-4.013770730922738145e-02
1.706818240086081517e-01	-3.103954998299172652e-01
1.706818240086081517e-01	-7.277556351150334946e-01
2.711978853045055038e-01	-7.859123752777136263e-01
6.660824118240685765e-01	-9.227517638957842827e-01
8.886536904078276011e-01	-9.466986569039467225e-01
9.909646813697059464e-01	-1.011697366497530615e+00
1.208151170955470866e+00	-1.254587281294606171e+00
1.231485256613441770e+00	-1.422215532351742695e+00
1.260204131269407002e+00	-1.583001813977976235e+00
1.265588920267413986e+00	-1.613790676417042214e+00
-1.516552062029529413e+00	1.194837774968861899e+00
-1.480653468709563381e+00	1.177732851391602775e+00
-1.493217976371545630e+00	1.153785958383440446e+00
-1.421420789731626222e+00	1.051156416919887704e+00
-9.960224588901042120e-01	5.448506790330254201e-01
-9.726883732321205400e-01	5.414296943175737065e-01
-2.780505924908975857e-01	4.422211375694720115e-01
-2.565114364989204976e-01	4.353791681385686396e-01
1.599122460126323475e-01	2.951187948050459919e-01
3.681240872684024001e-01	1.548584214715233442e-01
3.717139466003900883e-01	1.514374367560716306e-01
4.022277509223619041e-01	-8.118952389464867414e-02
4.040226805883557204e-01	-9.487346275645576477e-02
5.117184605482412163e-01	-2.932905762526584748e-01
5.655663505281839365e-01	-7.277556351150334946e-01
7.791629807819482334e-01	-8.851209320258149882e-01
1.059172008677637722e+00	-1.011697366497530615e+00
1.068146657007619682e+00	-1.015118351212982217e+00
1.157893140307528546e+00	-1.124589862107439053e+00
1.251229482939425042e+00	-1.384584700481773512e+00
1.287128076259378195e+00	-1.459846364221712323e+00
1.323026669579344450e+00	-1.535108027961651134e+00
1.362515122231298115e+00	-1.610369691701590389e+00
1.373284700227286548e+00	-1.630895599994300893e+00
-1.121667535509966340e+00	1.057998386350790909e+00
-1.283211205449781733e+00	1.013525585049917632e+00
-1.080384153192005980e+00	9.587898296026893252e-01
-9.601238655701381797e-01	9.314219518790751717e-01
-8.865317492642249553e-01	8.698442270009433264e-01
-7.034489233324197066e-01	6.645851440738372862e-01
-5.849835653765583787e-01	5.209037860248628693e-01
-3.857463724507703140e-01	3.464335655368226963e-01
-3.426680604668161378e-01	3.293286419595635728e-01
2.604283073085169598e-01	1.343325131788125348e-01
2.945319709624764082e-01	1.069646354551983536e-01
4.578705705682984961e-01	-1.153993710491665603e-01
5.206931088782231765e-01	-3.206584539762726838e-01
5.296677572082179042e-01	-4.061830718625669689e-01
5.547967725321953925e-01	-4.267089801552777506e-01
7.450593171279760174e-01	-5.396014757651859117e-01
9.478863693857645378e-01	-7.653864669850027891e-01
1.050197360347643105e+00	-9.227517638957842827e-01
1.057377079011643906e+00	-9.569616110503021966e-01
1.068146657007619682e+00	-1.299060082595479226e+00
1.104045250327585714e+00	-1.384584700481773512e+00
1.211741030287471155e+00	-1.620632645847945419e+00
-6.370365256904945150e-01	1.092208233505308490e+00
-6.011379323705412503e-01	1.054577401635339307e+00
-5.670342687165690343e-01	1.034051493342628580e+00
-3.857463724507703140e-01	9.553688448872376116e-01
-1.218917115490636832e-01	7.124789300901622768e-01
-9.855762589109275107e-02	6.885320370819997260e-01
6.478097371472928134e-02	5.003778777321521432e-01
8.093534070871209740e-02	4.798519694394419166e-01
1.742716833406085797e-01	3.669594738295334779e-01
2.765826743024997758e-01	2.745928865123352103e-01
2.963269006284702800e-01	2.609089476505284111e-01
6.283888888381086169e-01	1.309115284633608489e-01
6.553128338280800325e-01	1.206485743170057495e-01
6.553128338280800325e-01	-2.180289125127196082e-01
6.553128338280800325e-01	-2.317128513745267127e-01
8.527550970878614578e-01	-3.788151941389527599e-01
1.044812571349648778e+00	-8.132802530013277797e-01
1.050197360347643105e+00	-8.303851765785865702e-01
1.138148913981545274e+00	-9.945924429202713801e-01
1.213535959953464971e+00	-1.138273800969245686e+00
1.227895397281453915e+00	-1.230640388286443843e+00
1.245844693941430714e+00	-1.319585990888189730e+00
1.265588920267413986e+00	-1.415373562920839268e+00
-5.831886357105517948e-01	1.434306705050485631e+00
-6.729351190104606584e-01	1.393254888465064623e+00
-6.639604706804659306e-01	1.345361102448739743e+00
-6.370365256904945150e-01	1.317993224725125589e+00
-6.083176510345293941e-01	1.280362392855156184e+00
